year,sport,discipline,athlete,country_code,gender,event,medal,medal_value
1960,Wrestling,Wrestling Gre-R,"KORIDZE, Avtandil",URS,Men,61 - 67kg (lightweight),Gold,3
1960,Wrestling,Wrestling Gre-R,"MARTINOVIC, Branko",YUG,Men,61 - 67kg (lightweight),Silver,2
1960,Wrestling,Wrestling Gre-R,"SCHIERMEYER, Rene",FRA,Men,67 - 73kg (welterweight),Bronze,1
1960,Wrestling,Wrestling Gre-R,"BAYRAK, Mithat",TUR,Men,67 - 73kg (welterweight),Gold,3
1960,Wrestling,Wrestling Gre-R,"MARITSCHNIGG, Gunther",EUA,Men,67 - 73kg (welterweight),Silver,2
1960,Wrestling,Wrestling Gre-R,"TARANU, Ion",ROU,Men,73 - 79kg (middleweight),Bronze,1
1960,Wrestling,Wrestling Gre-R,"DOBREV, Dimitre Dimitrov",BUL,Men,73 - 79kg (middleweight),Gold,3
1960,Wrestling,Wrestling Gre-R,"METZ, Lothar",EUA,Men,73 - 79kg (middleweight),Silver,2
1960,Wrestling,Wrestling Gre-R,"KARTOZIYA, Givi",URS,Men,79 - 87kg (light-heavyweight),Bronze,1
1960,Wrestling,Wrestling Gre-R,"KIS, Tevfik",TUR,Men,79 - 87kg (light-heavyweight),Gold,3
1960,Wrestling,Wrestling Gre-R,"BIMBALOV, Krali Peytchev",BUL,Men,79 - 87kg (light-heavyweight),Silver,2
1960,Fencing,Fencing,"CHERNUSHEVICH, Arnold",URS,Men,Ã©pÃ©e team,Bronze,1
1960,Wrestling,Wrestling Gre-R,"PIRVULESCU, Dumitru",ROU,Men,- 52kg (flyweight),Gold,3
1960,Wrestling,Wrestling Gre-R,"PAZIRAYE, Mohammad",IRI,Men,- 52kg (flyweight),Bronze,1
1960,Wrestling,Wrestling Free.,"TAKHTI, Gholam Reza",IRI,Men,79 - 87kg (light-heavyweight),Silver,2
1960,Wrestling,Wrestling Free.,"ATLI, Ismet",TUR,Men,79 - 87kg (light-heavyweight),Gold,3
1960,Weightlifting,Weightlifting,"VOROBYEV, Arkadi",URS,Men,"82.5 - 90kg, total (middle-heavyweight)",Gold,3
1960,Weightlifting,Weightlifting,"LOMAKIN, Trofim",URS,Men,"82.5 - 90kg, total (middle-heavyweight)",Silver,2
1960,Wrestling,Wrestling Free.,"SAIFPOUR-SAIDABADI, Mohammad Ebrahim",IRI,Men,- 52kg (flyweight),Bronze,1
1960,Wrestling,Wrestling Free.,"BILEK, Ahmet",TUR,Men,- 52kg (flyweight),Gold,3
1960,Wrestling,Wrestling Free.,"MATSUBARA, Masayuki",JPN,Men,- 52kg (flyweight),Silver,2
1960,Wrestling,Wrestling Free.,"DZARASOV, Savkus",URS,Men,+ 87kg (heavyweight),Bronze,1
1960,Wrestling,Wrestling Free.,"DIETRICH, Wilfried",EUA,Men,+ 87kg (heavyweight),Gold,3
1960,Wrestling,Wrestling Free.,"KAPLAN, Hamit",TUR,Men,+ 87kg (heavyweight),Silver,2
1960,Wrestling,Wrestling Free.,"TROJANOWSKI, Tadeusz Hipolit",POL,Men,52 - 57kg (bantamweight),Bronze,1
1960,Wrestling,Wrestling Free.,"MCCANN, Terence John",USA,Men,52 - 57kg (bantamweight),Gold,3
1960,Wrestling,Wrestling Free.,"ZALEV, Nedjet",BUL,Men,52 - 57kg (bantamweight),Silver,2
1960,Weightlifting,Weightlifting,"GEORGE, James D.",USA,Men,"75 - 82.5kg, total (light-heavyweight)",Silver,2
1960,Wrestling,Wrestling Free.,"RUBASHVILI, Vladimir",URS,Men,57 - 63kg (featherweight),Bronze,1
1960,Wrestling,Wrestling Free.,"KOLEV, Stancho Ivanov",BUL,Men,57 - 63kg (featherweight),Silver,2
1960,Wrestling,Wrestling Free.,"VALTCHEV, Enyu Dimov",BUL,Men,63 - 67kg (lightweight),Bronze,1
1960,Wrestling,Wrestling Free.,"WILSON, Shelby Autrie",USA,Men,63 - 67kg (lightweight),Gold,3
1960,Wrestling,Wrestling Free.,"SINYAVSKY, Vladimir",URS,Men,63 - 67kg (lightweight),Silver,2
1960,Wrestling,Wrestling Free.,"MUHAMMAD, Bashir",PAK,Men,67 - 73kg (welterweight),Bronze,1
1960,Wrestling,Wrestling Free.,"BLUBAUGH, Douglas Morton",USA,Men,67 - 73kg (welterweight),Gold,3
1960,Wrestling,Wrestling Free.,"OGAN, Ismail",TUR,Men,67 - 73kg (welterweight),Silver,2
1960,Wrestling,Wrestling Free.,"ANTONSSON, Hans",SWE,Men,73 - 79kg (middleweight),Bronze,1
1960,Wrestling,Wrestling Free.,"GÃNGÃR, Hasan",TUR,Men,73 - 79kg (middleweight),Gold,3
1960,Wrestling,Wrestling Free.,"SKHIRTLADZE, Georgi",URS,Men,73 - 79kg (middleweight),Silver,2
1960,Wrestling,Wrestling Free.,"ALBUL, Anatoli",URS,Men,79 - 87kg (light-heavyweight),Bronze,1
1960,Wrestling,Wrestling Free.,"DAGISTANLI, Mustafa",TUR,Men,57 - 63kg (featherweight),Gold,3
1960,Sailing,Sailing,H.R.H.KONSTANTIN OF GREECE,GRE,Men,dragon,Gold,3
1960,Sailing,Sailing,"ESKIDIOGLOU, Odysseus",GRE,Men,dragon,Gold,3
1960,Sailing,Sailing,"DE STEFANO, Giulio",ITA,Men,dragon,Bronze,1
1960,Rowing,Rowing,"SCHMIDT, Pavel",TCH,Men,double sculls (2x),Gold,3
1960,Rowing,Rowing,"BERKUTOV, Aleksandr",URS,Men,double sculls (2x),Silver,2
1960,Rowing,Rowing,"TYUKALOV, Yuri",URS,Men,double sculls (2x),Silver,2
1960,Rowing,Rowing,"JANOUSEK, Bohumil",TCH,Men,eight with coxswain (8+),Bronze,1
1960,Rowing,Rowing,"JINDRA, Jan",TCH,Men,eight with coxswain (8+),Bronze,1
1960,Rowing,Rowing,"KONICEK, Miroslav",TCH,Men,eight with coxswain (8+),Bronze,1
1960,Rowing,Rowing,"LUNDAK, Jiri",TCH,Men,eight with coxswain (8+),Bronze,1
1960,Rowing,Rowing,"LUSK, Stanislav",TCH,Men,eight with coxswain (8+),Bronze,1
1960,Rowing,Rowing,"PAVKOVIC, Vaclav",TCH,Men,eight with coxswain (8+),Bronze,1
1960,Rowing,Rowing,"POJEZNY, Ludek",TCH,Men,eight with coxswain (8+),Bronze,1
1960,Rowing,Rowing,"SVEDA, Jan",TCH,Men,eight with coxswain (8+),Bronze,1
1960,Rowing,Rowing,"VENTUS, Josef",TCH,Men,eight with coxswain (8+),Bronze,1
1960,Rowing,Rowing,"BITTNER, Klaus",EUA,Men,eight with coxswain (8+),Gold,3
1960,Rowing,Rowing,"HOPP, Karl Heinz",EUA,Men,eight with coxswain (8+),Gold,3
1960,Rowing,Rowing,"LENK, Hans",EUA,Men,eight with coxswain (8+),Gold,3
1960,Rowing,Rowing,"PADGE, Willi",EUA,Men,eight with coxswain (8+),Gold,3
1960,Rowing,Rowing,"RULFFS, Manfred",EUA,Men,eight with coxswain (8+),Gold,3
1960,Rowing,Rowing,"SCHEPKE, Frank",EUA,Men,eight with coxswain (8+),Gold,3
1960,Rowing,Rowing,"SCHEPKE, Kraft",EUA,Men,eight with coxswain (8+),Gold,3
1960,Rowing,Rowing,"SCHRÃDER, Walter",EUA,Men,eight with coxswain (8+),Gold,3
1960,Rowing,Rowing,"VON GRODDECK, Karl-Heinrich",EUA,Men,eight with coxswain (8+),Gold,3
1960,Rowing,Rowing,"ARNOLD, Donald John",CAN,Men,eight with coxswain (8+),Silver,2
1960,Rowing,Rowing,"BILN, Sohen",CAN,Men,eight with coxswain (8+),Silver,2
1960,Rowing,Rowing,"KOZAK, Vaclav",TCH,Men,double sculls (2x),Gold,3
1960,Rowing,Rowing,"LARCHER, Rolf",SUI,Men,double sculls (2x),Bronze,1
1960,Rowing,Rowing,"HÃRLIMANN, Ernst",SUI,Men,double sculls (2x),Bronze,1
1960,Rowing,Rowing,"SAGEDER, Alfred",AUT,Men,coxless pair (2-),Silver,2
1960,Hockey,Hockey,"SAWANT, Govind",IND,Men,hockey,Silver,2
1960,Hockey,Hockey,"SINGH BHOLA, Raghbir",IND,Men,hockey,Silver,2
1960,Hockey,Hockey,"SINGH KULLAR, Udham",IND,Men,hockey,Silver,2
1960,Hockey,Hockey,"SINGH, Charanjit",IND,Men,hockey,Silver,2
1960,Hockey,Hockey,"SINGH, Jaswant",IND,Men,hockey,Silver,2
1960,Hockey,Hockey,"SINGH, Joginder",IND,Men,hockey,Silver,2
1960,Hockey,Hockey,"SINGH, Prithipal",IND,Men,hockey,Silver,2
1960,Modern Pentathlon,Modern Pentath.,"BECK, Robert Lee",USA,Men,Individual competition,Bronze,1
1960,Modern Pentathlon,Modern Pentath.,"NEMETH, Ferenc",HUN,Men,Individual competition,Gold,3
1960,Modern Pentathlon,Modern Pentath.,"NAGY, Imre",HUN,Men,Individual competition,Silver,2
1960,Modern Pentathlon,Modern Pentath.,"BECK, Robert Lee",USA,Men,Team competition,Bronze,1
1960,Rowing,Rowing,"D'HONDT, Ignace Walter",CAN,Men,eight with coxswain (8+),Silver,2
1960,Modern Pentathlon,Modern Pentath.,"DANIELS, Jack Tupper",USA,Men,Team competition,Bronze,1
1960,Modern Pentathlon,Modern Pentath.,"BALCZO, Andras",HUN,Men,Team competition,Gold,3
1960,Modern Pentathlon,Modern Pentath.,"NAGY, Imre",HUN,Men,Team competition,Gold,3
1960,Modern Pentathlon,Modern Pentath.,"NEMETH, Ferenc",HUN,Men,Team competition,Gold,3
1960,Modern Pentathlon,Modern Pentath.,"NOVIKOV, Igor",URS,Men,Team competition,Silver,2
1960,Modern Pentathlon,Modern Pentath.,"SELG, Hanno",URS,Men,Team competition,Silver,2
1960,Modern Pentathlon,Modern Pentath.,"TATARINOV, Nikolai",URS,Men,Team competition,Silver,2
1960,Rowing,Rowing,"LEHTELÃ, Veli Veikko",FIN,Men,coxless pair (2-),Bronze,1
1960,Rowing,Rowing,"PITKÃNEN, Toimi Johannes",FIN,Men,coxless pair (2-),Bronze,1
1960,Rowing,Rowing,"BOREIKO, Valentin",URS,Men,coxless pair (2-),Gold,3
1960,Rowing,Rowing,"GOLOVANOV, Oleg",URS,Men,coxless pair (2-),Gold,3
1960,Rowing,Rowing,"KLOIMSTEIN, Josef",AUT,Men,coxless pair (2-),Silver,2
1960,Modern Pentathlon,Modern Pentath.,"LAMBERT, George Howard Jr.",USA,Men,Team competition,Bronze,1
1960,Rowing,Rowing,"KUHN, Nelson",CAN,Men,eight with coxswain (8+),Silver,2
1960,Rowing,Rowing,"LECKY, John",CAN,Men,eight with coxswain (8+),Silver,2
1960,Rowing,Rowing,"LOOMER, Lorne Kenneth",CAN,Men,eight with coxswain (8+),Silver,2
1960,Rowing,Rowing,"MOREL, Jacques",FRA,Men,four-oared shell with coxswain (4-),Silver,2
1960,Rowing,Rowing,"NOSBAUM, Guy Fernand",FRA,Men,four-oared shell with coxswain (4-),Silver,2
1960,Rowing,Rowing,"DRAEGER, Richard Arthur",USA,Men,pair-oared shell with coxswain (2+),Bronze,1
1960,Rowing,Rowing,"FINDLAY, Conrad Francis",USA,Men,pair-oared shell with coxswain (2+),Bronze,1
1960,Rowing,Rowing,"MITCHELL, Henry Kent II",USA,Men,pair-oared shell with coxswain (2+),Bronze,1
1960,Rowing,Rowing,"KNUBEL, Bernhard",EUA,Men,pair-oared shell with coxswain (2+),Gold,3
1960,Rowing,Rowing,"RENNEBERG, Karl Heinz",EUA,Men,pair-oared shell with coxswain (2+),Gold,3
1960,Rowing,Rowing,"ZERTA, Klaus",EUA,Men,pair-oared shell with coxswain (2+),Gold,3
1960,Rowing,Rowing,"BOGDANAVICHUS, Antanas",URS,Men,pair-oared shell with coxswain (2+),Silver,2
1960,Rowing,Rowing,"RUDAKOV, Igor",URS,Men,pair-oared shell with coxswain (2+),Silver,2
1960,Rowing,Rowing,"YUKNA, Zigmas",URS,Men,pair-oared shell with coxswain (2+),Silver,2
1960,Rowing,Rowing,"MARTIN, Claude Auguste",FRA,Men,four-oared shell with coxswain (4-),Silver,2
1960,Rowing,Rowing,"KOCERKA, Teodor",POL,Men,single sculls (1x),Bronze,1
1960,Rowing,Rowing,"HILL, Achim",EUA,Men,single sculls (1x),Silver,2
1960,Sailing,Sailing,"COPPONEX, Henri",SUI,Men,5.5m,Bronze,1
1960,Sailing,Sailing,"GIRARD, Pierre",SUI,Men,5.5m,Bronze,1
1960,Sailing,Sailing,"METZGER, Manfred F.",SUI,Men,5.5m,Bronze,1
1960,Sailing,Sailing,"HUNT, James Hawley",USA,Men,5.5m,Gold,3
1960,Sailing,Sailing,"O'DAY, George Dwyer",USA,Men,5.5m,Gold,3
1960,Sailing,Sailing,"SMITH, David James",USA,Men,5.5m,Gold,3
1960,Sailing,Sailing,"BERNTSEN, William Eldred",DEN,Men,5.5m,Silver,2
1960,Sailing,Sailing,"CHRISTENSEN, Steen Bach",DEN,Men,5.5m,Silver,2
1960,Sailing,Sailing,"HANCKE, SÃ¶ren",DEN,Men,5.5m,Silver,2
1960,Sailing,Sailing,"CICILIANO, Antonio",ITA,Men,dragon,Bronze,1
1960,Rowing,Rowing,"IVANOV, Vyacheslav",URS,Men,single sculls (1x),Gold,3
1960,Hockey,Hockey,"LAXMAN, Shankar",IND,Men,hockey,Silver,2
1960,Rowing,Rowing,"KLEIN, Jean",FRA,Men,four-oared shell with coxswain (4-),Silver,2
1960,Rowing,Rowing,"RIEMANN, Klaus",EUA,Men,four-oared shell with coxswain (4-),Gold,3
1960,Rowing,Rowing,"MCKERLICH, William Arthur M.",CAN,Men,eight with coxswain (8+),Silver,2
1960,Rowing,Rowing,"MCKINNON, Archibald",CAN,Men,eight with coxswain (8+),Silver,2
1960,Rowing,Rowing,"MERWYN, Glenn",CAN,Men,eight with coxswain (8+),Silver,2
1960,Rowing,Rowing,"AKHREMCHIK, Igor",URS,Men,four without coxswain (4-),Bronze,1
1960,Rowing,Rowing,"BACHUROV, Yuri",URS,Men,four without coxswain (4-),Bronze,1
1960,Rowing,Rowing,"MORKOVKIN, Valentin",URS,Men,four without coxswain (4-),Bronze,1
1960,Rowing,Rowing,"TARABRIN, Anatoli",URS,Men,four without coxswain (4-),Bronze,1
1960,Rowing,Rowing,"AYRAULT, Arthur Delancey Jr.",USA,Men,four without coxswain (4-),Gold,3
1960,Rowing,Rowing,"NASH, Theodore Allison",USA,Men,four without coxswain (4-),Gold,3
1960,Rowing,Rowing,"SAYRE, John Anthony",USA,Men,four without coxswain (4-),Gold,3
1960,Rowing,Rowing,"WAILES, Richard Donald",USA,Men,four without coxswain (4-),Gold,3
1960,Rowing,Rowing,"DUMONTOIS, Robert",FRA,Men,four-oared shell with coxswain (4-),Silver,2
1960,Rowing,Rowing,"BARAGLIA, Tullio",ITA,Men,four without coxswain (4-),Silver,2
1960,Rowing,Rowing,"CROSTA, Giancarlo",ITA,Men,four without coxswain (4-),Silver,2
1960,Rowing,Rowing,"GALANTE, Giuseppe",ITA,Men,four without coxswain (4-),Silver,2
1960,Rowing,Rowing,"BALATTI, Fulvio",ITA,Men,four-oared shell with coxswain (4-),Bronze,1
1960,Rowing,Rowing,"SGHEIZ, Romano",ITA,Men,four-oared shell with coxswain (4-),Bronze,1
1960,Rowing,Rowing,"STEFANONI, Ivo",ITA,Men,four-oared shell with coxswain (4-),Bronze,1
1960,Rowing,Rowing,"TRINCAVELLI, Franco",ITA,Men,four-oared shell with coxswain (4-),Bronze,1
1960,Rowing,Rowing,"ZUCCHI, Giovanni",ITA,Men,four-oared shell with coxswain (4-),Bronze,1
1960,Rowing,Rowing,"CINTL, Gerd",EUA,Men,four-oared shell with coxswain (4-),Gold,3
1960,Rowing,Rowing,"EFFERTZ, Horst",EUA,Men,four-oared shell with coxswain (4-),Gold,3
1960,Rowing,Rowing,"LITZ, JÃ¼rgen",EUA,Men,four-oared shell with coxswain (4-),Gold,3
1960,Rowing,Rowing,"OBST, Michael",EUA,Men,four-oared shell with coxswain (4-),Gold,3
1960,Rowing,Rowing,"BOSATTA, Renato",ITA,Men,four without coxswain (4-),Silver,2
1960,Fencing,Fencing,"CHERNIKOV, Valentin",URS,Men,Ã©pÃ©e team,Bronze,1
1960,Fencing,Fencing,"RASTVOROVA, Valentina",URS,Women,foil individual,Silver,2
1960,Fencing,Fencing,"DELFINO, Giuseppe",ITA,Men,Ã©pÃ©e individual,Gold,3
1960,Athletics,Athletics,"ROSZAVÃLGYI, Istvan",HUN,Men,1500m,Bronze,1
1960,Athletics,Athletics,"ELLIOTT, Herbert",AUS,Men,1500m,Gold,3
1960,Athletics,Athletics,"JAZY, Michel",FRA,Men,1500m,Silver,2
1960,Athletics,Athletics,"SEYE, Abdoulaye",FRA,Men,200m,Bronze,1
1960,Athletics,Athletics,"BERRUTI, Livio",ITA,Men,200m,Gold,3
1960,Athletics,Athletics,"CARNEY, Lester Nelson",USA,Men,200m,Silver,2
1960,Athletics,Athletics,"HYMAN, Dorothy",GBR,Women,200m,Bronze,1
1960,Athletics,Athletics,"RUDOLPH, Wilma",USA,Women,200m,Gold,3
1960,Athletics,Athletics,"HEINE, Judith (Jutta)",EUA,Women,200m,Silver,2
1960,Athletics,Athletics,"VICKERS, Stanley Frank",GBR,Men,20km walk,Bronze,1
1960,Athletics,Athletics,"GOLUBNICHY, Vladimir",URS,Men,20km walk,Gold,3
1960,Athletics,Athletics,"FREEMAN, Noel Frederick",AUS,Men,20km walk,Silver,2
1960,Athletics,Athletics,"RZHISCHIN, Semen",URS,Men,3000m steeplechase,Bronze,1
1960,Athletics,Athletics,"KRZYSZKOWIAK, Zdzislaw",POL,Men,3000m steeplechase,Gold,3
1960,Athletics,Athletics,"SOKOLOV, Nikolai",URS,Men,3000m steeplechase,Silver,2
1960,Athletics,Athletics,"SPENCE, Malcolm Clive",RSA,Men,400m,Bronze,1
1960,Athletics,Athletics,"DAVIS, Otis Crandall",USA,Men,400m,Gold,3
1960,Athletics,Athletics,"KAUFMANN, Carl",EUA,Men,400m,Silver,2
1960,Athletics,Athletics,"HOWARD, Richard Wayne",USA,Men,400m hurdles,Bronze,1
1960,Athletics,Athletics,"DAVIS, Glenn Ashby",USA,Men,400m hurdles,Gold,3
1960,Athletics,Athletics,"CUSHMAN, Clifton Emmett",USA,Men,400m hurdles,Silver,2
1960,Athletics,Athletics,"JONES, David Henry",GBR,Men,4x100m relay,Bronze,1
1960,Athletics,Athletics,"RADFORD, Peter",GBR,Men,4x100m relay,Bronze,1
1960,Athletics,Athletics,"MAY, William Lee",USA,Men,110m hurdles,Silver,2
1960,Athletics,Athletics,"CALHOUN, Lee",USA,Men,110m hurdles,Gold,3
1960,Athletics,Athletics,"JONES, Hayes",USA,Men,110m hurdles,Bronze,1
1960,Athletics,Athletics,"HYMAN, Dorothy",GBR,Women,100m,Silver,2
1960,Aquatics,Water polo,"MANNELLI, Luigi",ITA,Men,water polo,Gold,3
1960,Aquatics,Water polo,"PARMEGIANI, Rosario",ITA,Men,water polo,Gold,3
1960,Aquatics,Water polo,"PIZZO, Eraldo",ITA,Men,water polo,Gold,3
1960,Aquatics,Water polo,"ROSSI, Dante",ITA,Men,water polo,Gold,3
1960,Aquatics,Water polo,"SPINELLI, Brunello",ITA,Men,water polo,Gold,3
1960,Aquatics,Water polo,"AGEEV, Viktor",URS,Men,water polo,Silver,2
1960,Aquatics,Water polo,"CHIKVANAYA, Givi",URS,Men,water polo,Silver,2
1960,Aquatics,Water polo,"GOGOLADZE, Leri",URS,Men,water polo,Silver,2
1960,Aquatics,Water polo,"GOIKHMAN, Boris",URS,Men,water polo,Silver,2
1960,Aquatics,Water polo,"GRIGOROVSKY, Yuri",URS,Men,water polo,Silver,2
1960,Aquatics,Water polo,"KARTASHOV, Anatoli",URS,Men,water polo,Silver,2
1960,Athletics,Athletics,"SEGAL, David Hugh",GBR,Men,4x100m relay,Bronze,1
1960,Aquatics,Water polo,"KURENNOI, Vyacheslav",URS,Men,water polo,Silver,2
1960,Aquatics,Water polo,"NOVIKOV, Vladimir",URS,Men,water polo,Silver,2
1960,Aquatics,Water polo,"SALTSYN, Yevgeni",URS,Men,water polo,Silver,2
1960,Aquatics,Water polo,"SEMENOV, Vladimir",URS,Men,water polo,Silver,2
1960,Athletics,Athletics,"POWER, David",AUS,Men,10000m,Bronze,1
1960,Athletics,Athletics,"BOLOTNIKOV, Pyotr",URS,Men,10000m,Gold,3
1960,Athletics,Athletics,"GRODOTZKI, Hans",EUA,Men,10000m,Silver,2
1960,Athletics,Athletics,"RADFORD, Peter",GBR,Men,100m,Bronze,1
1960,Athletics,Athletics,"HARY, Armin",EUA,Men,100m,Gold,3
1960,Athletics,Athletics,"SIME, David",USA,Men,100m,Silver,2
1960,Athletics,Athletics,"LEONE, Giuseppina",ITA,Women,100m,Bronze,1
1960,Athletics,Athletics,"RUDOLPH, Wilma",USA,Women,100m,Gold,3
1960,Aquatics,Water polo,"MSHVENIERADZE, Pyotr",URS,Men,water polo,Silver,2
1960,Aquatics,Water polo,"LONZI, Gianni",ITA,Men,water polo,Gold,3
1960,Athletics,Athletics,"WHITEHEAD, Joseph Nicholas Neville",GBR,Men,4x100m relay,Bronze,1
1960,Athletics,Athletics,"HARY, Armin",EUA,Men,4x100m relay,Gold,3
1960,Athletics,Athletics,"KINDER, Manfred",EUA,Men,4x400m relay,Silver,2
1960,Athletics,Athletics,"RESKE, Hans-Joachim",EUA,Men,4x400m relay,Silver,2
1960,Athletics,Athletics,"ZIMNY, Kazimierz",POL,Men,5000m,Bronze,1
1960,Athletics,Athletics,"HALBERG, Murray Gordon",NZL,Men,5000m,Gold,3
1960,Athletics,Athletics,"GRODOTZKI, Hans",EUA,Men,5000m,Silver,2
1960,Athletics,Athletics,"PAMICH, Abdon",ITA,Men,50km walk,Bronze,1
1960,Athletics,Athletics,"THOMPSON, Donald James",GBR,Men,50km walk,Gold,3
1960,Athletics,Athletics,"LJUNGGREN, John Artur",SWE,Men,50km walk,Silver,2
1960,Athletics,Athletics,"KERR, George Ezekiel",BWI,Men,800m,Bronze,1
1960,Athletics,Athletics,"SNELL, Peter",NZL,Men,800m,Gold,3
1960,Athletics,Athletics,"MOENS, Roger",BEL,Men,800m,Silver,2
1960,Athletics,Athletics,"DONATH, Ursula",EUA,Women,800m,Bronze,1
1960,Athletics,Athletics,"LISENKO-SHEVTSOVA, Lyudmila",URS,Women,800m,Gold,3
1960,Athletics,Athletics,"JONES-CARR, Brenda",AUS,Women,800m,Silver,2
1960,Athletics,Athletics,"KÃHLER-BIRKEMEYER, Gisela",EUA,Women,80m hurdles,Bronze,1
1960,Athletics,Athletics,"PRESS, Iryna",URS,Women,80m hurdles,Gold,3
1960,Athletics,Athletics,"QUINTON, Carole Louis",GBR,Women,80m hurdles,Silver,2
1960,Athletics,Athletics,"KUZNETSOV, Vasili",URS,Men,decathlon,Bronze,1
1960,Athletics,Athletics,"JOHNSON, Rafer Lewis",USA,Men,decathlon,Gold,3
1960,Athletics,Athletics,"YANG, Chuan-Kwang",TPE,Men,decathlon,Silver,2
1960,Athletics,Athletics,"COCHRAN, Richard Lee",USA,Men,discus throw,Bronze,1
1960,Athletics,Athletics,"OERTER, Alfred",USA,Men,discus throw,Gold,3
1960,Athletics,Athletics,"BABKA, Richard Aldrich",USA,Men,discus throw,Silver,2
1960,Athletics,Athletics,"KAUFMANN, Carl",EUA,Men,4x400m relay,Silver,2
1960,Athletics,Athletics,"KAISER, Johannes",EUA,Men,4x400m relay,Silver,2
1960,Athletics,Athletics,"YOUNG, Earl Verdelle",USA,Men,4x400m relay,Gold,3
1960,Athletics,Athletics,"YERMAN, John Lloyd",USA,Men,4x400m relay,Gold,3
1960,Athletics,Athletics,"LAUER, Martin",EUA,Men,4x100m relay,Gold,3
1960,Athletics,Athletics,"MAHLENDORF, Walter",EUA,Men,4x100m relay,Gold,3
1960,Athletics,Athletics,"BARTENEV, Leonid",URS,Men,4x100m relay,Silver,2
1960,Athletics,Athletics,"KONOVALOV, Yuri",URS,Men,4x100m relay,Silver,2
1960,Athletics,Athletics,"KOSANOV, Gusman",URS,Men,4x100m relay,Silver,2
1960,Athletics,Athletics,"OZOLIN, Edvins",URS,Men,4x100m relay,Silver,2
1960,Athletics,Athletics,"HERRMANN-GORECKA-RICHTER, Halina",POL,Women,4x100m relay,Bronze,1
1960,Athletics,Athletics,"JESIONOWSKA-GERWIN, Celina",POL,Women,4x100m relay,Bronze,1
1960,Athletics,Athletics,"LERCZAK-JANISZEWSKA, Barbara",POL,Women,4x100m relay,Bronze,1
1960,Athletics,Athletics,"WIECZOREK-CIEPLY, Teresa Barbara",POL,Women,4x100m relay,Bronze,1
1960,Athletics,Athletics,"HUDSON, Martha B.",USA,Women,4x100m relay,Gold,3
1960,Athletics,Athletics,"CULLMANN, Bernd",EUA,Men,4x100m relay,Gold,3
1960,Athletics,Athletics,"JONES, Barbara Pearl",USA,Women,4x100m relay,Gold,3
1960,Athletics,Athletics,"WILLIAMS, Lucinda",USA,Women,4x100m relay,Gold,3
1960,Athletics,Athletics,"BIECHL, Anni",EUA,Women,4x100m relay,Silver,2
1960,Athletics,Athletics,"HEINE, Judith (Jutta)",EUA,Women,4x100m relay,Silver,2
1960,Athletics,Athletics,"HENDRIX, Brunhilde",EUA,Women,4x100m relay,Silver,2
1960,Athletics,Athletics,"PENSBERGER-LANGBEIN, Martha",EUA,Women,4x100m relay,Silver,2
1960,Athletics,Athletics,"GARDNER, Keith Alvin Saint",BWI,Men,4x400m relay,Bronze,1
1960,Athletics,Athletics,"KERR, George Ezekiel",BWI,Men,4x400m relay,Bronze,1
1960,Athletics,Athletics,"SPENCE, Malcolm A.E.",BWI,Men,4x400m relay,Bronze,1
1960,Athletics,Athletics,"WEDDERBURN, James",BWI,Men,4x400m relay,Bronze,1
1960,Athletics,Athletics,"DAVIS, Glenn Ashby",USA,Men,4x400m relay,Gold,3
1960,Athletics,Athletics,"DAVIS, Otis Crandall",USA,Men,4x400m relay,Gold,3
1960,Athletics,Athletics,"RUDOLPH, Wilma",USA,Women,4x100m relay,Gold,3
1960,Aquatics,Water polo,"LAVORATORI, Franco",ITA,Men,water polo,Gold,3
1960,Aquatics,Water polo,"GUERRINI, Giancarlo",ITA,Men,water polo,Gold,3
1960,Aquatics,Water polo,"GIONTA, Salvatore",ITA,Men,water polo,Gold,3
1960,Aquatics,Swimming,"KONRADS, John (Jon)",AUS,Men,1500m freestyle,Gold,3
1960,Aquatics,Swimming,"ROSE, Murray",AUS,Men,1500m freestyle,Silver,2
1960,Aquatics,Swimming,"MENSONIDES, Wieger Emile",NED,Men,200m breaststroke,Bronze,1
1960,Aquatics,Swimming,"MULLIKEN, William Danforth",USA,Men,200m breaststroke,Gold,3
1960,Aquatics,Swimming,"OSAKI, Yoshihiko",JPN,Men,200m breaststroke,Silver,2
1960,Aquatics,Swimming,"GÃBEL, Barbara",EUA,Women,200m breaststroke,Bronze,1
1960,Aquatics,Swimming,"LONSBROUGH, Anita",GBR,Women,200m breaststroke,Gold,3
1960,Aquatics,Swimming,"URSELMANN, Wiltrud",EUA,Women,200m breaststroke,Silver,2
1960,Aquatics,Swimming,"GILLANDERS, John David",USA,Men,200m butterfly,Bronze,1
1960,Aquatics,Swimming,"TROY, Michael Francis",USA,Men,200m butterfly,Gold,3
1960,Aquatics,Swimming,"HAYES, Neville",AUS,Men,200m butterfly,Silver,2
1960,Aquatics,Swimming,"KONRADS, John (Jon)",AUS,Men,400m freestyle,Bronze,1
1960,Aquatics,Swimming,"ROSE, Murray",AUS,Men,400m freestyle,Gold,3
1960,Aquatics,Swimming,"YAMANAKA, Tsuyoshi",JPN,Men,400m freestyle,Silver,2
1960,Aquatics,Swimming,"LAGERBERG, Catharina (Tineke)",NED,Women,400m freestyle,Bronze,1
